,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4635141245138891,0.054625,1.0,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.3543208902549586,0.7676904733473322,0.23460487547362213,0.9274379495615961,0.6126041666666667,0.5714841810033632,0.0
1,0.0,0.47959976649864833,0.073875,1.05275,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.36390463787137983,0.7676904733473322,0.26969761160678046,0.9231291871439999,0.6126041666666667,0.5755804522823198,0.0
2,0.0,0.48541669146568217,0.076125,1.0719999999999998,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.37244889604424386,0.7676904733473322,0.2779640999374138,0.9185817959641975,0.6126041666666667,0.5741228563742224,0.0
3,100.0,0.3861022533289268,0.655375,1.718875,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.5052997733670013,0.511623716070779,0.18796866157613876,0.8250270740391052,0.0013333333333333333,0.48761675846608254,100.0
4,100.0,0.6326140085657963,0.9043749999999999,2.32425,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.5982226291546976,0.7676904733473322,0.5175555477196557,0.7810317084601184,0.0,0.5366169632006496,100.0
5,100.0,0.712067036231583,0.9257500000000001,2.5721249999999998,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.705958008151967,0.7676904733473322,0.624557807499844,0.7164314348528913,0.0,0.5179036409829356,100.0
6,100.0,0.7178268766337246,0.9258749999999999,2.593375,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.7151714709885131,0.7676904733473322,0.6314970005210517,0.7108405649678173,0.0,0.5166800816009272,100.0
7,100.0,0.7178611557353196,0.9258749999999999,2.5934999999999997,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.715225667828728,0.7676904733473322,0.631531929344984,0.7108097652863543,0.0,0.5166739227449774,100.0
8,100.0,0.7178611557353196,0.9258749999999999,2.5934999999999997,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.715225667828728,0.7676904733473322,0.631531929344984,0.7108097652863543,0.0,0.5166739227449774,100.0
9,100.0,0.7178611557353196,0.9258749999999999,2.5934999999999997,454.39,15250.25165,0.6544011090863826,1.7213617886178862,0.715225667828728,0.7676904733473322,0.631531929344984,0.7108097652863543,0.0,0.5166739227449774,100.0
