,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.463857704684784,0.055,1.0,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.3550405318626561,0.7676904733473322,0.2344317679764147,0.9268920826882351,0.6126041666666667,0.5713074731699969,0.0
1,0.0,0.4798316380216361,0.063125,1.0525,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.3645315175847317,0.7676904733473322,0.26888398084700704,0.9226570998266064,0.6126041666666667,0.5758242537168692,0.0
2,0.0,0.48121807137999595,0.075625,1.060625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.3665040162771074,0.7676904733473322,0.27153873295633296,0.9215751606728279,0.6126041666666667,0.5750485837558537,0.0
3,100.0,0.38508937729169695,0.6425,1.715625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.5034303074078713,0.5120665273426422,0.18613762903938758,0.8259259311464083,0.0025,0.4886464124707078,100.0
4,100.0,0.6280453558642357,0.75625,2.308125,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.5905153587151288,0.7676904733473322,0.510714390060938,0.7850479584304,0.0,0.5374690988564614,100.0
5,100.0,0.6635407591920125,0.878125,2.421875,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.6388107983312921,0.7676904733473322,0.5589564409194288,0.756989663231175,0.0,0.5291252816747419,100.0
6,100.0,0.7001339954206833,0.93125,2.543125,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.6899665605096112,0.7676904733473322,0.6086897411909091,0.7262298656718207,0.0,0.5201935079175319,100.0
7,100.0,0.7161482972245315,0.934375,2.595625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.7122475168225856,0.7676904733473322,0.6292798064363657,0.712084771346127,0.0,0.5167254516959975,100.0
8,100.0,0.7167898994513121,0.935,2.598125,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.7130604694258103,0.7676904733473322,0.6301507093279194,0.7116578968091131,0.0,0.5165245120468309,100.0
9,100.0,0.7167649395387171,0.935625,2.59875,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.7129197087231859,0.7676904733473322,0.6301879739944534,0.7117044659197211,0.0,0.5164863567066043,100.0
