,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4529435952715298,0.12,1.0,51.44,299.94640000000004,0.6682146606783316,,0.3797995248866236,0.7547306956469058,0.2297679728393249,0.9192097158409004,0.6100000000000001,0.5551415785750504,0.0
1,0.0,0.48404958018810396,0.14,1.11,51.44,299.94640000000004,0.6682146606783316,,0.3924521525548206,0.7547306956469058,0.29698335037562934,0.9146719237007546,0.6100000000000001,0.5646576032065703,0.0
2,0.0,0.4898395119397953,0.14,1.13,51.44,299.94640000000004,0.6682146606783316,,0.4015660279392088,0.7547306956469058,0.30629770342423024,0.9090679669686277,0.6100000000000001,0.5630152416199816,0.0
3,100.0,0.3905982322489329,0.67,1.68,51.44,299.94640000000004,0.6682146606783316,,0.5055006655799074,0.4950770186403677,0.23613146455616055,0.8371639546369625,0.03,0.49138966649549387,100.0
4,100.0,0.6179367292658849,0.88,2.24,51.44,299.94640000000004,0.6682146606783316,,0.5917812082353399,0.7547306956469058,0.5308242009654586,0.7953000728806379,0.008333333333333333,0.5265635743750672,100.0
5,100.0,0.6827409674773576,0.94,2.45,51.44,299.94640000000004,0.6682146606783316,,0.6760884637567918,0.7547306956469058,0.6251823274587681,0.7507609409849263,0.008333333333333333,0.5136099034196775,100.0
6,100.0,0.7037603035781475,0.95,2.51,51.44,299.94640000000004,0.6682146606783316,,0.7021029470599806,0.7547306956469058,0.6484682100802704,0.7355937507038829,0.008333333333333333,0.5095039994532058,100.0
7,100.0,0.7078249370185644,0.95,2.52,51.44,299.94640000000004,0.6682146606783316,,0.7064386942771788,0.7547306956469058,0.6521939512997109,0.732184502049135,0.008333333333333333,0.5088470548185704,100.0
8,100.0,0.7078249370185644,0.95,2.52,51.44,299.94640000000004,0.6682146606783316,,0.7064386942771788,0.7547306956469058,0.6521939512997109,0.732184502049135,0.008333333333333333,0.5088470548185704,100.0
9,100.0,0.7078249370185644,0.95,2.52,51.44,299.94640000000004,0.6682146606783316,,0.7064386942771788,0.7547306956469058,0.6521939512997109,0.732184502049135,0.008333333333333333,0.5088470548185704,100.0
