,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4572053752878608,0.16,1.0,28.84,171.81440000000003,0.8145305564516092,,0.3883476513513383,0.7287961444232142,0.22120099053765663,0.9005237567792268,0.58,0.5491872151138171,0.0
1,0.0,0.5017353797979728,0.18,1.14,28.84,171.81440000000003,0.8145305564516092,,0.41269655450369386,0.7287961444232142,0.31785718392950457,0.8904346197574591,0.58,0.5608802809652239,0.0
2,0.0,0.5082516925627196,0.18,1.16,28.84,171.81440000000003,0.8145305564516092,,0.42181042988808204,0.7287961444232142,0.3290344075878257,0.8844790800230612,0.58,0.5589094470613175,0.0
3,82.0,0.4022000175504843,0.78,1.78,28.84,171.81440000000003,0.8145305564516092,,0.5634447726569086,0.4681335028077745,0.2477892888984819,0.7943434852354686,0.02,0.4759745706013845,82.0
4,26.0,0.5762308086908663,0.96,2.5,28.84,171.81440000000003,0.8145305564516092,,0.6871873730130796,0.4969015226735074,0.5763042296723428,0.7374505041603476,0.33441539343009935,0.5099027276533188,26.0
5,8.0,0.6869348034377086,1.0,3.08,28.84,171.81440000000003,0.8145305564516092,,0.7682544433162994,0.6570602870562293,0.670684297063336,0.6928907722935885,0.8647064871403107,0.5011944955756694,8.0
6,4.0,0.7137053804797777,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7056835597302019,0.6829798234346609,0.688710923632989,0.9476037051184111,0.49649970677094823,4.0
7,4.0,0.7155865776231589,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7106100077693104,0.6829798234346609,0.688710923632989,0.9627450980392157,0.49649970677094823,4.0
8,4.0,0.7155865776231589,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7106100077693104,0.6829798234346609,0.688710923632989,0.9627450980392157,0.49649970677094823,4.0
9,4.0,0.7155865776231589,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7106100077693104,0.6829798234346609,0.688710923632989,0.9627450980392157,0.49649970677094823,4.0
