,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.45808380776675384,0.14,1.0,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.3809997200560089,0.7638594049386583,0.22449530299162032,0.9194370902968929,0.6100000000000001,0.5553344648497088,0.0
1,0.0,0.4965557220070826,0.19,1.14,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.4047168479897877,0.7638594049386583,0.30320172713762716,0.9087636314738563,0.6100000000000001,0.5660724024085506,0.0
2,0.0,0.49785466017981217,0.22,1.19,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.4073231608007882,0.7638594049386583,0.30568221010082613,0.9064933630585569,0.6100000000000001,0.5623869471013458,0.0
3,100.0,0.40246201042893176,0.73,1.78,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.5164243312562914,0.5098539498729174,0.24267220435871628,0.8360031706823986,0.023333333333333334,0.4932048612648881,100.0
4,100.0,0.6295694087470945,0.86,2.35,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.5938778618968046,0.7638594049386583,0.5280149384210462,0.799888922407915,0.0,0.5309957066420129,100.0
5,100.0,0.6729314725798567,0.94,2.48,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.6512066049177241,0.7638594049386583,0.5919598371551826,0.7689982804139239,0.0,0.5215626203084586,100.0
6,100.0,0.694756794083333,1.01,2.56,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.6815568354381111,0.7638594049386583,0.6217657669107056,0.7519405418574558,0.0,0.5163070632313748,100.0
7,100.0,0.706920359475685,1.04,2.63,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.6966476530649157,0.7638594049386583,0.6403573896998647,0.7396182726294614,0.0,0.5122708480514165,100.0
8,100.0,0.7164963460096095,1.04,2.66,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.7096548947165102,0.7638594049386583,0.6515346133581857,0.7327882800372362,0.0,0.5103000141475101,100.0
9,100.0,0.7164963460096095,1.04,2.66,50.72,269.9616,0.6725266316976195,1.5012121212121212,0.7096548947165102,0.7638594049386583,0.6515346133581857,0.7327882800372362,0.0,0.5103000141475101,100.0
