,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.45678837318271986,0.12,1.0,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.37524258719442954,0.7638594049386583,0.22572628963842856,0.9216593487061878,0.6100000000000001,0.5565910538869806,0.0
1,0.0,0.49249850024809555,0.15,1.12,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.39413052381622504,0.7638594049386583,0.3013163895987199,0.9136133622014168,0.6100000000000001,0.5657356310271834,0.0
2,0.0,0.4965592255957781,0.16,1.15,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.4015660279392088,0.7638594049386583,0.3069131967476344,0.9087156214678518,0.6100000000000001,0.5636435361386175,0.0
3,100.0,0.3915482546485677,0.75,1.74,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.5088723835997618,0.5101653710868281,0.2339772379242461,0.8401373903723711,0.02,0.48919063568026844,100.0
4,100.0,0.6532056265277417,0.93,2.39,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.6118476894293857,0.7638594049386583,0.5769456223532924,0.792830443860426,0.0,0.5219359228266576,100.0
5,100.0,0.7088166497681988,0.94,2.57,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.6898911393389523,0.7638594049386583,0.65239188204696,0.7448763937829902,0.0,0.5086327939752894,100.0
6,100.0,0.7125743564969151,0.95,2.58,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.6942268865561503,0.7638594049386583,0.6551861879615403,0.7414671451282424,0.0,0.5081400854993128,100.0
7,100.0,0.7151594970781683,0.95,2.59,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.6985626337733486,0.7638594049386583,0.6579804938761206,0.7390031706112071,0.0,0.5076473770233362,100.0
8,100.0,0.7151594970781683,0.95,2.59,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.6985626337733486,0.7638594049386583,0.6579804938761206,0.7390031706112071,0.0,0.5076473770233362,100.0
9,100.0,0.7151594970781683,0.95,2.59,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.6985626337733486,0.7638594049386583,0.6579804938761206,0.7390031706112071,0.0,0.5076473770233362,100.0
