,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4572053752878608,0.16,1.0,28.84,171.81440000000003,0.8145305564516092,,0.3883476513513383,0.7287961444232142,0.22120099053765663,0.9005237567792268,0.58,0.5491872151138171,0.0
1,0.0,0.5017353797979728,0.18,1.14,28.84,171.81440000000003,0.8145305564516092,,0.41269655450369386,0.7287961444232142,0.31785718392950457,0.8904346197574591,0.58,0.5608802809652239,0.0
2,0.0,0.5082516925627196,0.18,1.16,28.84,171.81440000000003,0.8145305564516092,,0.42181042988808204,0.7287961444232142,0.3290344075878257,0.8844790800230612,0.58,0.5589094470613175,0.0
3,82.0,0.40315238416112864,0.8,1.8,28.84,171.81440000000003,0.8145305564516092,,0.5701882086966177,0.46955023435559684,0.24471182228146127,0.7862881590295574,0.04333333333333333,0.47283309800820517,82.0
4,24.0,0.5849548318191654,0.96,2.54,28.84,171.81440000000003,0.8145305564516092,,0.6972721092117189,0.5040645221584394,0.5963149378873489,0.7335660888519144,0.4055409663865547,0.5138872204600148,24.0
5,8.0,0.6826499120408966,1.0,3.08,28.84,171.81440000000003,0.8145305564516092,,0.7682544433162994,0.6443627999954322,0.670684297063336,0.6928907722935885,0.7965830150241915,0.5011944955756694,8.0
6,4.0,0.7142237284793231,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7071940982791134,0.6829798234346609,0.688710923632989,0.9526426024955437,0.49649970677094823,4.0
7,4.0,0.7155865776231589,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7106100077693104,0.6829798234346609,0.688710923632989,0.9627450980392157,0.49649970677094823,4.0
8,4.0,0.7155865776231589,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7106100077693104,0.6829798234346609,0.688710923632989,0.9627450980392157,0.49649970677094823,4.0
9,4.0,0.7155865776231589,1.0,3.12,28.84,171.81440000000003,0.8145305564516092,,0.7752789635229632,0.7106100077693104,0.6829798234346609,0.688710923632989,0.9627450980392157,0.49649970677094823,4.0
