,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.46375019249968863,0.055374999999999994,1.0,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.3547946345011122,0.7676904733473322,0.2346676541039256,0.9271015826751349,0.6126041666666667,0.5713810087647349,0.0
1,0.0,0.4798776312037766,0.071375,1.0535,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.3645662831322275,0.7676904733473322,0.2697106587311654,0.9226605564151203,0.6126041666666667,0.5756199770615045,0.0
2,0.0,0.48386874557201087,0.078875,1.0695000000000001,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.37073711524583763,0.7676904733473322,0.2759545374559005,0.9195606126319401,0.6126041666666667,0.5743712761144024,0.0
3,100.0,0.38437021486464973,0.664,1.719625,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.5044634208225299,0.5127633593425986,0.18427751842949386,0.8250104772796478,0.0008333333333333333,0.48735614315475234,100.0
4,100.0,0.6313493744464991,0.86575,2.3302500000000004,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.5983551449140367,0.7676904733473322,0.517186764120314,0.7812036799320505,0.0,0.5367162572908581,100.0
5,100.0,0.6916122743032321,0.9349999999999999,2.5309999999999997,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.6847934366187332,0.7676904733473322,0.6010406052485032,0.7291278740377636,0.0,0.5220807907769146,100.0
6,100.0,0.7161900455817783,0.9412499999999999,2.599875,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.7142200499435526,0.7676904733473322,0.6301814788001409,0.711320285169392,0.0,0.5168924951636492,100.0
7,100.0,0.7188664896738233,0.9414999999999999,2.606125,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.7169019032848548,0.7676904733473322,0.6328598367680851,0.709810496791464,0.0,0.5164512857065615,100.0
8,100.0,0.7188368891981473,0.9414999999999999,2.606125,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.7168455990038052,0.7676904733473322,0.6328747426346986,0.7098291244357073,0.0,0.5164360235704709,100.0
9,100.0,0.7188368891981473,0.9414999999999999,2.606125,843.4237500000002,85624.0929359375,0.6893459918596838,1.472922138836773,0.7168455990038052,0.7676904733473322,0.6328747426346986,0.7098291244357073,0.0,0.5164360235704709,100.0
