,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4500686595267371,0.14,1.0,51.44,299.94640000000004,0.6682146606783316,,0.37524258719442954,0.7547306956469058,0.22511079631502443,0.9220116942069637,0.6100000000000001,0.5559627593683447,0.0
1,0.0,0.4898395119397953,0.14,1.13,51.44,299.94640000000004,0.6682146606783316,,0.4015660279392088,0.7547306956469058,0.30629770342423024,0.9090679669686277,0.6100000000000001,0.5630152416199816,0.0
2,0.0,0.4898395119397953,0.14,1.13,51.44,299.94640000000004,0.6682146606783316,,0.4015660279392088,0.7547306956469058,0.30629770342423024,0.9090679669686277,0.6100000000000001,0.5630152416199816,0.0
3,100.0,0.38763619881432393,0.69,1.7,51.44,299.94640000000004,0.6682146606783316,,0.5112800724222728,0.5043823794935887,0.2268580881063292,0.8377087207861365,0.018333333333333333,0.48749863839901936,100.0
4,100.0,0.6230950771277178,0.93,2.28,51.44,299.94640000000004,0.6682146606783316,,0.5927452374326836,0.7547306956469058,0.5360886754934092,0.8002165266319784,0.008333333333333333,0.5274773660370213,100.0
5,100.0,0.6969598040604633,0.97,2.52,51.44,299.94640000000004,0.6682146606783316,,0.6934314526255843,0.7547306956469058,0.6428795982511099,0.743930948392701,0.008333333333333333,0.510489416405159,100.0
6,100.0,0.7113325614923931,0.97,2.56,51.44,299.94640000000004,0.6682146606783316,,0.7107744414943769,0.7547306956469058,0.6568511278240113,0.7321845020491352,0.008333333333333333,0.5080258740252761,100.0
7,100.0,0.7113325614923931,0.97,2.56,51.44,299.94640000000004,0.6682146606783316,,0.7107744414943769,0.7547306956469058,0.6568511278240113,0.7321845020491352,0.008333333333333333,0.5080258740252761,100.0
8,100.0,0.7113325614923931,0.97,2.56,51.44,299.94640000000004,0.6682146606783316,,0.7107744414943769,0.7547306956469058,0.6568511278240113,0.7321845020491352,0.008333333333333333,0.5080258740252761,100.0
9,100.0,0.7113325614923931,0.97,2.56,51.44,299.94640000000004,0.6682146606783316,,0.7107744414943769,0.7547306956469058,0.6568511278240113,0.7321845020491352,0.008333333333333333,0.5080258740252761,100.0
