,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.46377098741229406,0.055,1.0,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.3547856092626451,0.7676904733473322,0.2347992659671244,0.9271428753907256,0.6126041666666667,0.5714038535562838,0.0
1,0.0,0.47960984523314437,0.0725,1.0525,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.3639706248309993,0.7676904733473322,0.2696358573914462,0.9230518189104712,0.6126041666666667,0.5755452897788715,0.0
2,0.0,0.4853801868656541,0.080625,1.07,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.3725148830038634,0.7676904733473322,0.277785916308972,0.9185735118112262,0.6126041666666667,0.5741082233906064,0.0
3,100.0,0.3843068047516765,0.6975,1.7175,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.5045496575229909,0.5098026021092915,0.18643113228174932,0.8257401158229908,0.0008333333333333334,0.4876830607534711,100.0
4,100.0,0.6444683846093762,0.91125,2.355625,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.6141336445364506,0.7676904733473322,0.5320191827639974,0.77237095719432,0.0,0.5347923392731626,100.0
5,100.0,0.7116944464161299,0.936875,2.568125,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.7068643750465423,0.7676904733473322,0.6196792409707644,0.7168130231130587,0.0,0.519189698685844,100.0
6,100.0,0.71917251510728,0.94125,2.593125,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.7185516853223817,0.7676904733473322,0.6259681944701997,0.7099465440166489,0.0,0.5168930099800143,100.0
7,100.0,0.7207153652044559,0.944375,2.5975,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.7208723045593922,0.7676904733473322,0.6267008737374262,0.7086577977581965,0.0,0.5163345982955786,100.0
8,100.0,0.7217362313508722,0.944375,2.59875,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.7219792460675238,0.7676904733473322,0.625496393076397,0.7082339489701576,0.0,0.5158316104846934,100.0
9,100.0,0.7217362313508722,0.944375,2.59875,801.73,83957.1696,0.6792669092015587,1.4990447154471545,0.7219792460675238,0.7676904733473322,0.625496393076397,0.7082339489701576,0.0,0.5158316104846934,100.0
