,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4635141245138891,0.055625,1.0,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.3543208902549586,0.7676904733473322,0.23460487547362213,0.9274379495615961,0.6126041666666667,0.5714841810033632,0.0
1,0.0,0.47999157891881994,0.068125,1.05375,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.36464514024636135,0.7676904733473322,0.270372902202804,0.9227095729296383,0.6126041666666667,0.5754613810672922,0.0
2,0.0,0.48426262144493165,0.076875,1.06625,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.37062612096736613,0.7676904733473322,0.27648544639094835,0.91968718985753,0.6126041666666667,0.5743835812760933,0.0
3,100.0,0.3840999102784056,0.67625,1.716875,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.5043389251467499,0.511315583037961,0.1861400587489806,0.824956921035894,0.0007291666666666666,0.48773438455305196,100.0
4,100.0,0.6387637514127542,0.89,2.343125,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.6042322161179184,0.7676904733473322,0.5276577712583747,0.7769854457200716,0.0,0.5347758923698948,100.0
5,100.0,0.707572297761291,0.89875,2.55625,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.6964873481330468,0.7676904733473322,0.6217114540529493,0.7220498729256789,0.0,0.518445075625795,100.0
6,100.0,0.7099258612073133,0.910625,2.564375,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.7002811269480952,0.7676904733473322,0.6246804040871907,0.7198466957810897,0.0,0.5179215728700699,100.0
7,100.0,0.7128256443429122,0.92375,2.57625,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.705429826768518,0.7676904733473322,0.6279986423607549,0.7163890093396472,0.0,0.5173364815548477,100.0
8,100.0,0.716081188893235,0.92375,2.589375,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.7111204949910905,0.7676904733473322,0.6316661688736415,0.7128947653029333,0.0,0.5166898016801283,100.0
9,100.0,0.716081188893235,0.92375,2.589375,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.7111204949910905,0.7676904733473322,0.6316661688736415,0.7128947653029333,0.0,0.5166898016801283,100.0
