,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.463857704684784,0.055625,1.0,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.3550405318626561,0.7676904733473322,0.2344317679764147,0.9268920826882351,0.6126041666666667,0.5713074731699969,0.0
1,0.0,0.47997879153512857,0.06875,1.053125,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.36481632619049376,0.7676904733473322,0.26911683967322203,0.9224819761787273,0.6126041666666667,0.5757831946772045,0.0
2,0.0,0.48264246337046807,0.080625,1.06625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.36896239552512883,0.7676904733473322,0.2735767598931991,0.9204773441444709,0.6126041666666667,0.5746201497877492,0.0
3,100.0,0.38449158029100383,0.658125,1.720625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.5070515593914605,0.5097931504301257,0.18353513497022036,0.8227582790820818,0.0020833333333333333,0.4863276437341068,100.0
4,100.0,0.6301141617083148,0.778125,2.324375,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.5960201885133041,0.7676904733473322,0.5119236343876322,0.7816793375031089,0.0,0.5360411446529919,100.0
5,100.0,0.6682687256999438,0.896875,2.444375,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.6466845142655245,0.7676904733473322,0.5637943208444168,0.7529074939940068,0.0,0.5271884258050357,100.0
6,100.0,0.704505765499213,0.940625,2.5625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.6978297392396701,0.7676904733473322,0.6124378563178903,0.7208141156443887,0.0,0.5183856365656958,100.0
7,100.0,0.7178046072015951,0.95,2.605625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.7163274539417697,0.7676904733473322,0.6299844421960372,0.7094752186329282,0.0,0.5155173937803399,100.0
8,100.0,0.7197446774218386,0.9525,2.614375,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.719026758748345,0.7676904733473322,0.6325016714976104,0.7080395345172507,0.0,0.5149629949329833,100.0
9,100.0,0.7204702695927978,0.953125,2.616875,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.719980472054194,0.7676904733473322,0.6332211980162751,0.7074128109174842,0.0,0.5148677083942996,100.0
