,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4500686595267371,0.13,1.0,51.44,299.94640000000004,0.6682146606783316,,0.37524258719442954,0.7547306956469058,0.22511079631502443,0.9220116942069637,0.6100000000000001,0.5559627593683447,0.0
1,0.0,0.48696457619500255,0.14,1.12,51.44,299.94640000000004,0.6682146606783316,,0.39700909024701475,0.7547306956469058,0.30164052689992976,0.9118699453346912,0.6100000000000001,0.563836422413276,0.0
2,0.0,0.4898395119397953,0.14,1.13,51.44,299.94640000000004,0.6682146606783316,,0.4015660279392088,0.7547306956469058,0.30629770342423024,0.9090679669686277,0.6100000000000001,0.5630152416199816,0.0
3,100.0,0.39056932485817714,0.73,1.72,51.44,299.94640000000004,0.6682146606783316,,0.5204311972844927,0.5116154182434562,0.21635372500968955,0.8313326812343445,0.016666666666666666,0.48235102126527307,100.0
4,100.0,0.6319553027740756,0.92,2.35,51.44,299.94640000000004,0.6682146606783316,,0.6168447400274395,0.7547306956469058,0.5496123036339374,0.7868074842320644,0.008333333333333333,0.5286302771278885,100.0
5,100.0,0.6892327227587649,1.0,2.54,51.44,299.94640000000004,0.6682146606783316,,0.6958522191343498,0.7547306956469058,0.633117343770136,0.7441703958945075,0.008333333333333333,0.5157482314624979,100.0
6,100.0,0.7183477343256968,1.0,2.62,51.44,299.94640000000004,0.6682146606783316,,0.7305381968719347,0.7547306956469058,0.665717579440239,0.7212394341662564,0.008333333333333333,0.5099999659094376,100.0
7,100.0,0.7183477343256968,1.0,2.62,51.44,299.94640000000004,0.6682146606783316,,0.7305381968719347,0.7547306956469058,0.665717579440239,0.7212394341662564,0.008333333333333333,0.5099999659094376,100.0
8,100.0,0.7183477343256968,1.0,2.62,51.44,299.94640000000004,0.6682146606783316,,0.7305381968719347,0.7547306956469058,0.665717579440239,0.7212394341662564,0.008333333333333333,0.5099999659094376,100.0
9,100.0,0.7183477343256968,1.0,2.62,51.44,299.94640000000004,0.6682146606783316,,0.7305381968719347,0.7547306956469058,0.665717579440239,0.7212394341662564,0.008333333333333333,0.5099999659094376,100.0
