,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.463857704684784,0.055,1.0,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.3550405318626561,0.7676904733473322,0.2344317679764147,0.9268920826882351,0.6126041666666667,0.5713074731699969,0.0
1,0.0,0.479679382894584,0.06875,1.0525,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.3642467089789696,0.7676904733473322,0.268651122020792,0.9228432104433062,0.6126041666666667,0.575865312756534,0.0
2,0.0,0.48287459974926455,0.080625,1.06625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.3690672937289665,0.7676904733473322,0.2740419653381445,0.9204221233634268,0.6126041666666667,0.574607199079458,0.0
3,100.0,0.3860130622404552,0.649375,1.718125,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.5066720999506312,0.5104655315946577,0.18701982604174663,0.823576422003811,0.0008333333333333334,0.4876402334988911,100.0
4,100.0,0.6275088789729296,0.77375,2.310625,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.5925468907429249,0.7676904733473322,0.5091752061948728,0.783926692046708,0.0,0.5379309608371579,100.0
5,100.0,0.6672349945717962,0.89625,2.434375,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.6464735641122177,0.7676904733473322,0.5630507781280102,0.7529156180951785,0.0,0.5288510672332096,100.0
6,100.0,0.7043080598677994,0.9425,2.556875,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.6976187890863631,0.7676904733473322,0.612800393026005,0.721292002993734,0.0,0.5198532475554625,100.0
7,100.0,0.7176078962988592,0.948125,2.6025,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.7163874879895376,0.7676904733473322,0.6301723347844906,0.7101780642146189,0.0,0.5170157990498551,100.0
8,100.0,0.7189133547745857,0.94875,2.6075,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.7180028559918133,0.7676904733473322,0.6319909876074188,0.7089568950502043,0.0,0.5165845773214925,100.0
9,100.0,0.7189383146871806,0.949375,2.608125,829.27375,53605.1188109375,0.6702736487385615,1.4821544715447155,0.7181436166944376,0.7676904733473322,0.6319537229408847,0.7089103259395961,0.0,0.5166227326617192,100.0
