,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4581837119174195,0.14,1.0,51.86,447.4604,0.7129340061248418,1.498989898989899,0.3781211536252192,0.7638594049386583,0.2254185429767265,0.9217086441655301,0.6100000000000001,0.5562769066276627,0.0
1,0.0,0.4978013554985321,0.17,1.14,51.86,447.4604,0.7129340061248418,1.498989898989899,0.4047168479897877,0.7638594049386583,0.30506459774734734,0.9089394229749918,0.6100000000000001,0.5657439300912328,0.0
2,0.0,0.4979545643304777,0.19,1.17,51.86,447.4604,0.7129340061248418,1.498989898989899,0.4044445943699985,0.7638594049386583,0.3066054500859323,0.9087649169271941,0.6100000000000001,0.5633293888792995,0.0
3,100.0,0.39545545987085945,0.81,1.77,51.86,447.4604,0.7129340061248418,1.498989898989899,0.5183667122594239,0.4935543682966121,0.23678581544825955,0.8322265429100676,0.025,0.49046984883958944,100.0
4,100.0,0.6577394786810816,0.98,2.45,51.86,447.4604,0.7129340061248418,1.498989898989899,0.6295147911454789,0.7638594049386583,0.5745207323677188,0.7753171596795174,0.0,0.5201742367588951,100.0
5,100.0,0.7117298654798404,1.03,2.62,51.86,447.4604,0.7129340061248418,1.498989898989899,0.7009834002821138,0.7638594049386583,0.6447535321999355,0.740180203588342,0.0,0.5125064019867164,100.0
6,100.0,0.7187329097775615,1.04,2.67,51.86,447.4604,0.7129340061248418,1.498989898989899,0.7117384706917204,0.7638594049386583,0.6583527778244788,0.7305081853198159,0.0,0.5088451183150847,100.0
7,100.0,0.7227447077952136,1.05,2.68,51.86,447.4604,0.7129340061248418,1.498989898989899,0.7183263891509064,0.7638594049386583,0.6615193676874171,0.7284337572447762,0.0,0.5095501511308567,100.0
8,100.0,0.7187329097775615,1.06,2.69,51.86,447.4604,0.7129340061248418,1.498989898989899,0.7117384706917204,0.7638594049386583,0.6583527778244788,0.7305081853198159,0.0,0.5088451183150847,100.0
9,100.0,0.7227447077952136,1.07,2.7,51.86,447.4604,0.7129340061248418,1.498989898989899,0.7183263891509064,0.7638594049386583,0.6615193676874171,0.7284337572447762,0.0,0.5095501511308567,100.0
