,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.45678837318271986,0.12,1.0,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.37524258719442954,0.7638594049386583,0.22572628963842856,0.9216593487061878,0.6100000000000001,0.5565910538869806,0.0
1,0.0,0.49249850024809555,0.15,1.12,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.39413052381622504,0.7638594049386583,0.3013163895987199,0.9136133622014168,0.6100000000000001,0.5657356310271834,0.0
2,0.0,0.4965592255957781,0.16,1.15,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.4015660279392088,0.7638594049386583,0.3069131967476344,0.9087156214678518,0.6100000000000001,0.5636435361386175,0.0
3,100.0,0.39966157754083764,0.71,1.73,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.510800441994449,0.5077453654431433,0.24605311560841167,0.839047858074023,0.018333333333333333,0.4914822773641538,100.0
4,100.0,0.642230633092193,0.93,2.33,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.6044643370396336,0.7638594049386583,0.5533876423684552,0.7896271893294126,0.0,0.5247531036228484,100.0
5,100.0,0.7075665791435507,0.95,2.55,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.69214331058094,0.7638594049386583,0.6480699061629749,0.7426240829166656,0.0,0.5099002240535514,100.0
6,100.0,0.7139094264535202,0.95,2.57,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.7008148050153364,0.7638594049386583,0.6536585179921355,0.7367508597448826,0.0,0.5089148071015982,100.0
7,100.0,0.7139094264535202,0.95,2.57,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.7008148050153364,0.7638594049386583,0.6536585179921355,0.7367508597448826,0.0,0.5089148071015982,100.0
8,100.0,0.7139094264535202,0.95,2.57,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.7008148050153364,0.7638594049386583,0.6536585179921355,0.7367508597448826,0.0,0.5089148071015982,100.0
9,100.0,0.7139094264535202,0.95,2.57,50.34,506.8444,0.7382173670255082,1.5226262626262625,0.7008148050153364,0.7638594049386583,0.6536585179921355,0.7367508597448826,0.0,0.5089148071015982,100.0
