,True_Price_Adoption_Rate,Average_Satisfaction,Average_Choice_Changes,Average_Decision_Mode_Changes,Average Degree,Variance of Degree,Average Clustering,Average Path Length,Avg_F_Satisfaction,Avg_S_Satisfaction,Avg_P_Satisfaction,Avg_F_Uncertainty,Avg_S_Uncertainty,Avg_P_Uncertainty,Adoption Rates
0,0.0,0.4635141245138891,0.05375,1.0,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.3543208902549586,0.7676904733473322,0.23460487547362213,0.9274379495615961,0.6126041666666667,0.5714841810033632,0.0
1,0.0,0.48006696104812724,0.07,1.051875,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.36464514024636135,0.7676904733473322,0.27019825808314274,0.9226134375833626,0.6126041666666667,0.5754921753470407,0.0
2,0.0,0.4844439171365299,0.079375,1.068125,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.3709109295731284,0.7676904733473322,0.2766600905106096,0.9195910545112542,0.6126041666666667,0.5743527869963448,0.0
3,100.0,0.38318859972572256,0.690625,1.720625,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.5063642488256289,0.5113852918109998,0.18136336195599875,0.8235521680611729,0.0011458333333333333,0.4859141124717189,100.0
4,100.0,0.6402952050068947,0.900625,2.35625,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.6105119732397423,0.7676904733473322,0.5281343250887817,0.7736416668791606,0.0,0.5349412805152307,100.0
5,100.0,0.7085657971727377,0.913125,2.56625,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.7015626648009029,0.7676904733473322,0.6201717761502696,0.7197284812269753,0.0,0.5187126950877514,100.0
6,100.0,0.7119516262578099,0.933125,2.57875,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.7069823488224009,0.7676904733473322,0.6244214497286937,0.716210996696755,0.0,0.5179633676138704,100.0
7,100.0,0.7168278863673314,0.936875,2.598125,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.715653843256797,0.7676904733473322,0.6300100615578543,0.7107041315180379,0.0,0.5169779506619172,100.0
8,100.0,0.7177862824644964,0.936875,2.601875,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.7172797484632463,0.7676904733473322,0.6310579262758219,0.7097210614405427,0.0,0.516793184983426,100.0
9,100.0,0.7177862824644964,0.936875,2.601875,666.50125,63481.751248437504,0.6913580717676314,1.5843918073796122,0.7172797484632463,0.7676904733473322,0.6310579262758219,0.7097210614405427,0.0,0.516793184983426,100.0
